,id,AcceptedAnswerId,AnswerCount,Body,CommentCount,CreationDate,FavoriteCount,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,ParentId,PostTypeId,Score,Tags,Title,ViewCount
1073,7016293,0,0,"""The following code shows how you could do this (replace the error sexps with code to handle scenario where file exists or not): (defun do-stuff-with-file (filename)   """"Do stuff with a file.""""   (interactive (list (read-file-name """"Do stuff with file: """")))   (when (file-exists-p filename)     (error """"%s already exists"""" filename))   (when (not (file-exists-p filename))     (error """"%s doesn't exist"""" filename)))  """,0.0,2023-08-10,0,2023-08-10,NULL,663439.0,663439.0,7015850,2,3.0,NULL,NULL,0.0
1074,7018585,0,0,""" Does the .net framework needs to be installed on client's machine?  Yes the frame work must be installed on the client's machine  Can COM be dynamically loaded from a MFC application?  It can the MFC application will load your DLL dynamically it can call it without being updated as long as your class's public interface doesn't change  I read something about registering the assembly with COM does this happen on client's machine? (if yes then the installer might need to be updated)  Yes the .NET COM object (or any COM object for that matter) must be registered on the client's machine.  You can use the building setup project in Visual Studio do to that  Is it easy to use COM in a MFC application (this requires MFC devs to modify their code)  It should be reasonably easy but that's more a question for the MFC dev's  Would you suggest me to code in MFC  Do you know C++ or MFC?  If not it's probably a lot more work. Another option would be to write the component in C++/CLR.  It can expose unmanned functions/classes which would be directly callable from the MFC application. """,4.0,2023-08-10,0,2023-08-10,NULL,161455.0,161455.0,7018454,2,1.0,NULL,NULL,0.0
1075,7018588,0,0,This is an instance of the common code reuse technique to implement one operator in terms of another. Suppose we have already defined a compound-plus operator: class X {   X & operator+=(const X&); };  This unary operator allows us to write a += b it modifies a and returns a reference to itself. This is all fine and good. Now if we also want to provide a copying binary plus opearator a + b which returns a the new value by value and leaves both a and b unchanged then we want to take advantage of the code we've already written for the compound operator. We do so by calling the unary operator on a temporary copy of a: X X::operator+(const X & b) const { return X(*this) += b; }                                            ^^^^^^^^                                            temporary copy  This is exactly what your code does only a bit more verbosely. You could as well have written return MyString(*this) += str; There are other idioms with follow a similar spirit such as implementing non-const access in terms of const access copy-assign in terms of copy-construct and swap and move-assign in terms of move-construct and swap. It always boils down to avoiding code duplication. ,0.0,2023-08-10,0,2023-08-10,NULL,596781.0,596781.0,7018510,2,3.0,NULL,NULL,0.0
1076,7012618,0,0,Perhaps calculating the avgscores in another inline view before using it may solve your problems SELECT  e.group_id    SUM(e.ponderation /  totalponderation *  avgscores)  TOTAL_sum  FROM      exam e      INNER JOIN (SELECT exam_id avg(scores.result) avgscores           FROM scores       GROUP BY exam_id) a     ON e.id = a.exam_id     (SELECT SUM(ponderation) AS totalponderation       FROM exam) AS sumponderation Group by     e.group_id  ,9.0,2023-08-10,0,2023-08-10,NULL,119477.0,119477.0,7012347,2,2.0,NULL,NULL,0.0
1077,7018618,7018663,3,I'm writing a library that has a bunch of classes in it which are intended to be used by multiple frontends (some frontends share the same classes). For each frontend I am keeping a hand edited list of which classes (of a particular namespace) it uses. If the frontend tries to use a class that is not in this list there will be runtime errors. My goal is to move these errors to compile time. If any of you are curious these are 'mapped' nhibernate classes. I'm trying to restrict which frontend can use what so that there is less spin up time and just for my own sanity. There's going to be hundreds of these things eventually and it will be really nice if there's a list somewhere that tells me which frontends use what that I'm forced to maintain. I can't seem to get away with making subclasses to be used by each frontend and I can't use any wrapper classes... just take that as a given please! Ideally I want visual studio to underline red the offending classes if someone dares to try and use them with a nice custom error in the errors window. I also want them GONE from the intellisense windows. Is it possible to customize a project to do these things? I'm also open to using a pre-build program to analyze the code for these sorts of things although this would not be as nice. Does anyone know of tools that do this? Thanks Isaac ,3.0,2023-08-10,0,2023-08-10,NULL,300385.0,300385.0,0,1,3.0,<c#><visual-studio-2010>,"In C# (VS-2010), is there a way to fail a frontend build if a certain library class is used? (When normally it would compile just fine?)",89.0
1078,7016320,0,0,"""PHP does not know what to do with the grouping characters (in this case a comma) as it is not a numeric character period or e for exponentiation. So the functions stop parsing when the first non-relevant character is read. Second have a look at the numeric functions PHP provides: floatval and intval """,0.0,2023-08-10,0,2023-08-10,NULL,562697.0,562697.0,7015593,2,0.0,NULL,NULL,0.0
1079,7016337,0,0,Here's the approach that I use which I've thrown into its own method.  This will return an array of objects that are all the instances that are statically available from the type you pass in.  It should not matter if the original type is static or not. using System; using System.Linq; using System.Reflection;  public static object[] RetrieveInstancesOfPublicStaticPropertysOfTypeOnType(Type typeToUse) {      var instances = new List();       var propsOfSameReturnTypeAs = from prop in typeToUse.GetProperties(BindingFlags.Public | BindingFlags.Static)                                        where prop.PropertyType == typeToUse                                        select prop;       foreach (PropertyInfo props in propsOfSameReturnTypeAs) {              object invokeResult = typeToUse.InvokeMember(                       props.Name                        BindingFlags.GetProperty                        null                       typeToUse                        new object[] { }              );               if (invokeResult != null) {                       instances.Add(invokeResult);              }      }       return instances.ToArray(); }  ,1.0,2023-08-10,0,2023-08-10,NULL,888605.0,888596.0,7001892,2,0.0,NULL,NULL,0.0
1080,7016345,7016528,3,I've read a lot of different questions on SO about multithreaded applications and how to split work up between them but none really seem to fit what I need for this. Here's how my program currently basically works: Module Module1 'string X declared out here     Sub Main() 'Start given number of threads of Main2()     End Sub     Sub Main2() 'Loops forever 'Call X = nextvalue(X) display info as needed     End Sub     Function nextvalue(byval Y as string) 'Determines the next Y in the sequence     End Function End Module  This is only a rough outline of what actually happens in my code by the way. My problem being that if multiple threads start running Main2() they're dealing with the same X value as in the other threads. The loop inside of main2 executes multiple times per millisecond so I can't just stagger the loops. There is often duplication of work done. How can I properly divide up the work so that the two threads running simultaneously never have the same work to run? ,3.0,2023-08-10,0,2023-08-10,NULL,113419.0,113419.0,0,1,1.0,<vb.net><multithreading>,Dividing work into multiple threads,752.0
1081,7018681,7018702,2,"""I need to see if my string matches """"hello X"""" where X is any int.  Basically I want to catch if its """"hello 1"""" or """"hello 100"""". How best can I do it? Edit 0 Thanks Andrea Bergia. I am using your code like this: int dummy; if (sscanf(string",,,0,2023-08-10,0,,,358892,358892,0.0,1,2,
1082,7016397,7016521,1,We have an application that takes user data in C# serializes it and puts it in a database.   I need to write an admin program in Python that takes that value and deserialize it.  I've tried using Pickle but I believe the format is different because I keep getting errors. Is this doable?  Thanks! Edit 1: The type is binary -- here is the c# code that constructs it (where o is the object):         using  ( MemoryStream stream = new MemoryStream( ))         {             IFormatter myformatter = new BinaryFormatter();             myformatter.Serialize(stream o);             return stream.ToArray();}  ,2.0,2023-08-10,0,2023-08-10,NULL,561809.0,561809.0,0,1,0.0,<c#><python><serialization>,How do you deserialize a C# object in database using Python?,548.0
1083,7018707,0,0,""" $output_form == 'no'; should be $output_form = 'no'; if ($output_form = 'yes') should be if ($output_form == 'yes')  = is assignment whereas == is a comparison. Also your form will use GET because you did not ask it to use POST with method=""""POST"""". """,2.0,2023-08-10,0,2023-08-10,NULL,560648.0,560648.0,7018639,2,2.0,NULL,NULL,0.0
1084,6995932,0,0,Although it seems the problem is solved by a compiler upgrade or minor syntactic adjustment you might want to simplify the parameterization. class Spectrogram only really depends on the class used to contain its data. So this would work with no loss of functionality: template< typename Container > class Spectrum { public:     typedef typename Container::value_type value_type;     ... };  template< typename Container > class Spectrogram {     // assume Container::value_type is a specialization of Spectrum     typedef typename Container::value_type::value_type numeric_type; };  This eliminates the cascading sequence of default arguments but greatly simplifies the design. You can again simplify usage by providing typedefs and (if you're really using a variety of parameterizations) metafunctions that map the desired parameters to the required Container. typedef Spectrum< vector< float > > Spectrum_sp; // single-precision typedef Spectrograph< Spectrum_sp > Spectrograph_sp;  ,0.0,2023-08-09,0,2023-08-10,NULL,153285.0,153285.0,6994354,2,2.0,NULL,NULL,0.0
1085,7016431,7017013,3,Let assume a b are _int64 variables. Need to calculate sqrt((long double)a)*sqrt((long double)b) in high precision 80 bit floating point. Example. (__int64)(sqrt((long double)a)*sqrt((long double)a) + 0.5) != a in many cases as should be. Which win32 C/C++ compiler can manage 80 bit floating point arithmetic? ,4.0,2023-08-10,1,2023-08-10,NULL,79061.0,439524.0,0,1,1.0,<c><compiler-construction><floating-point-precision>,80 bit floating point arithmetic in C/C++,1468.0
1086,7016433,0,0,"""Demo There's already something out there sort of like that.   Car Tank   Airplain Helicopter   Ship Submarine    """,11.0,2023-08-10,0,2023-08-10,NULL,227299.0,854246.0,7016267,2,0.0,NULL,NULL,0.0
1087,7016437,7016474,6,Hey all i am new at C# and i am trying to call the function closeComm() like so:     public void closeComm()     {         commIRToy.ClosePort();         commProj.ClosePort();         commTV.ClosePort();         commAV.ClosePort();     }      public static void loadAnotherRemote()     {         closeComm();     }  However that is giving me an error of: An object reference is required for the non-static field method or property When i try it this way:     public static void closeComm()     {         commIRToy.ClosePort();         commProj.ClosePort();         commTV.ClosePort();         commAV.ClosePort();     }      public static void loadAnotherRemote()     {         closeComm();     }  I'm able to call the function but all the commIRToy commProj commTV and commAV all have an error of An object reference is required for the non-static field method or property The same error i got the other way around.... ,3.0,2023-08-10,0,2023-08-10,NULL,76337.0,277480.0,0,1,0.0,<c#><function>,"An object reference is required for the non-static field, method, or property",2992.0
1088,7018800,0,0,"""Add the following to your Emacs init file in Aquamacs to prevent it from swapping the buffers around: (defadvice py-execute-buffer   (around keep-buffers-same activate)   """"Don't swap buffers in Aquamacs.""""   (save-window-excursion      ad-do-it))  """,1.0,2023-08-10,0,2023-08-10,NULL,663439.0,663439.0,7017914,2,2.0,NULL,NULL,0.0
1089,7016526,0,0,"""According to Safari Web Content Guide",,,3,2023-08-10,0,,,184245,184245,7015962.0,2,26,
1090,7018803,0,0,"""You may simply be using preg_match incorrectly. To populate a variable with the results of a search it would look something like this: $search_expression = '/PHPSESSID\s+(.*)$/'; preg_match($search_expression $cookie $search_result);  Then to reference the specific session ID you would reference $search_result[1] which will match just what is in parentheses (the session ID). So to use this example try this: $search_expression = '/PHPSESSID\s+(.*)$/'; if (preg_match($search_expression $cookie $search_result)) {   echo """"PHP Session ID found."""";   $phpsessionid = $search_result[1]; } else {   echo """"PHP Session ID not found.""""; }  This will help narrow down the problem. If nothing is still returning",,,5,2023-08-10,0,,,868044,868044,7018476.0,2,2,
1091,7016527,7096908,1,"""I have a model Track that hasMany Vote.  the Vote model has a field called """"value"""".  What I wish to do is to sort Track records by the sum of the values of their votes (which means unfortunately I can't use counterCache). Of course",,,0,2023-08-10,1,,,727208,550026,0.0,1,1,
1092,7018829,0,0,"""Native JSON parsing is a part of Flash Player 11. You can look at the API in the docs. For earlier versions",,,1,2023-08-10,0,,,914,914,7018809.0,2,10,
1093,7016568,7042373,5,I'm looking for an open-source Lua interpreter (sometimes called a lua console or a lua shell) with the following features: - Ability to write lua commands and see results - Simple graphic UI  - Auto-completion of global objects class methods - Ability to watch the value of global variables packages etc. - If it comes integrated with script file editor or lua debugger it's even better... Any ideas? Thanks! ,4.0,2023-08-10,1,2023-08-10,NULL,734069.0,194106.0,0,1,4.0,<shell><open-source><lua><interpreter>,Lua: looking for an open source graphical interpreter / console / interactive shell,1811.0
1094,7018845,0,2,I have a report from my client about intermittent IE slowness of their site. Whenever I check it on IE it is fine (native IE on windows on a PC and via VMWare). My designer can replicate the problem but of course I can't see it! The site is periodically slow on IE (not always). The site is on a CMS (Expression Engine) fwiw and we've taken the front-end code and moved it to a different server and haven't seen any slowness. Here's the kicker. When the site is slow in IE for people who can see it it isn't slow in other browsers. only ever IE. I can't get my brain around how this is possible. Ideas on how to troubleshoot this?  The site does make use of db image and template caching which doesn't seem to have affected this problem... I should mention that the page is using the cycle plugin for jquery and tooltip as well. perhaps those? there's no js error and they work just fine... just an idea ,1.0,2023-08-10,0,2023-08-10,NULL,366853.0,366853.0,0,1,0.0,<internet-explorer><pagespeed>,need help troubleshooting periodic site slowness on IE,104.0
1095,7018891,0,0,"""Drupal uses 'just-in-time' translation for optimization reasons.  In order to load the string translations in Drupal you typically have to visit the pages with those strings in the target language. I.e. if the block is on your """"Contact"""" page and in Chinese",,,0,2023-08-10,0,,,559882,559882,7015124.0,2,3,
1096,7016640,7016676,1,I am new to WP7 so please be gentle! What is the best practice for displaying long lists (~50 items) in WP7 without taking up loads of vertical space?  In android I would just use a spinner but I do not see anything similar in WP7. Do I just create a clickable label that displays a new page with a populated  control in it? I want to be able to plot the contents of a specific file onto a  control with the file list taking up at little room as possible until needed.  Thanks ,0.0,2023-08-10,0,2023-08-10,NULL,371045.0,371045.0,0,1,1.0,<android><xaml><windows-phone-7>,Windows Phone 7 collapsible list,406.0
1097,7016641,0,0,You can use a Converter in your Binding that converts the null value to an empty string. Here is some code for the converter: public class NullToEmptyStringConverter : IValueConverter {     public object Convert(object value Type targetType object parameter CultureInfo culture)     {         return value == null ? string.Empty : value;     }      public object ConvertBack(object value Type targetType object parameter CultureInfo culture)     {         return value == string.Empty ? null : value;     } }  ,8.0,2023-08-10,0,2023-08-10,NULL,633059.0,633059.0,7016542,2,1.0,NULL,NULL,0.0
1098,7018892,7018910,3,"""How can I make all  link has the same target of """"_self"""" through jQuery or javascript? """,0.0,2023-08-10,0,2023-08-10,NULL,89180.0,851265.0,0,1,5.0,<javascript><jquery><html><anchor>,"""How to make all <a> has the same target=""""_self""""""",3746.0
1099,7018923,0,2,Someone showed me a mockup today of a page. The idea is that visitors to the page would see a box with a question and 'Yes' and 'No' buttons. If they clicked 'Yes' to that question the next section would show up with another question and two more buttons for 'Yes' and 'No'. Clicking 'Yes' would show the visitor the third and final section. However if they clicked 'No' in response to the first two questions the idea is that they would either see another section or be redirected to another page. I believe this is possible with jQuery and have looked briefly at toggle() and scrollTo - the latter seems promising - but was wondering if anyone had any suggestions about how best to approach this? Thanks in advance! ,1.0,2023-08-10,0,2023-08-10,NULL,872856.0,817972.0,0,1,0.0,<jquery>,"jQuery - Show content if Yes, redirect if No?",452.0
1100,7018996,0,0,"""EDIT: Fixed code Try a HTTPURLConnection (a simplified version of an example found here): StringBuilder content = new StringBuilder();  try {     URL url = new URL(""""     URLConnection urlConnection = url.openConnection();     BufferedReader bufferedReader =          new BufferedReader(new InputStreamReader(urlConnection.getInputStream()));      String line;     while ((line = bufferedReader.readLine()) != null) {         content.append(line + """"\n"""");     }      bufferedReader.close(); } catch(Exception e) {     e.printStackTrace(); }  String myIp = content.toString();  """,3.0,2023-08-10,0,2023-08-10,NULL,770938.0,770938.0,7018860,2,0.0,NULL,NULL,0.0
1101,7019052,7022799,1,We are using EF 4.1 and the fluent API to get data from a legacy database (can't modify the database). We're having a problem creating a relationship between two tables where the related columns are NOT primary and foreign keys. With the classes below how would we configure the a one to many relationship between Report and RunStat such that Report.RunStats would return all the RunStat entities where the ReportCode fields are equal. public class Report {   [Key]   public int ReportKey { get; set; }   public string Name { get; set; }   public int ReportCode { get; set; } // Can we associate on this field   public virtual ICollection RunStats { get; set; } }  public class RunStat {   [Key]   public int RunStatKey { get; set; }   public int ReportCode { get; set; }   public DateTime RunDate { get; set; } }  Basically I want to use the Fluent API to configure EF to think that Report.ReportCode is the ForeignKey and RunStat.ReportCode is the PrimaryKey. ,0.0,2023-08-10,3,2023-08-10,NULL,42239.0,42239.0,0,1,12.0,<entity-framework><entity-framework-4.1>,Create association on non-primary key fields with Entity Framework 4.1 Fluent API,9460.0
1102,7019094,0,0,Whats wrong with plain polimorphysm? Define an interface and implement it in the ServicesDao and ServicesBO public interface UserProvider{      List getUsers(); }  Then you can   UserProvider services = (UserProvider)appContext.getBean(beanName);    List list = services.getUsers();     for (users user: list){ /* do stuff with user*/}  ,1.0,2023-08-10,0,2023-08-10,NULL,63309.0,63309.0,7018986,2,1.0,NULL,NULL,0.0
1103,7016622,0,0,That is how C compiler rolls. Objective-C is a super thin layer on top of C so knowing how your C works is good. All expressions are evaluated according to operator precedence and types are never promoted or demoted until the last minute. This is how C can ensure as correct results as possible. So the evaluation steps for this: float result = 1.0 + 1/2;  Is really:  (float)result = (double)1.0 + (int)((int)1 / (int)2); (float)result = (double)1.0 + (int)0; (float)result = (double)1.0 + (double)0.0; (float)result = (double)1.0; (float)result = (float)1.0;  What you want is this expression: float result = 1.0f + 1.0f/2.0f;  Then you end up with this evaluation:  (float)result = (float)1.0 + (float)((float)1.0 / (float)2); (float)result = (float)1.0 + (float)0.5; (float)result = (float)1.5;  Much less work for the CPU and you get what you expect. The speed boost is only noticeable if you use actual variables not constants. In reality your original statement and my revised statements will be optimized by the compiler as:  (float)result = (float)1; (float)result = (float)1.5;?  ,0.0,2023-08-10,0,2023-08-10,NULL,165059.0,165059.0,7016114,2,3.0,NULL,NULL,0.0
1104,7016623,0,1,I'm learning the basics of OpenCV and I thought a good project would help me make the studying more fun. After thinking some ideas I came up with some material recognition project. Let's say I got myself a conveyor and it's transporting material for production of some product ( this product don't really matter tho). There are 3 materials and the illumination conditions will vary (using natural light at the morning through the afternoon and a light-bulb at night). That would be the problem description.  I was thinking of using sand wood and rocks which are easy to get. and place them on a plastic surface. After taking a pic I'll apply some histogram to get the color and using this color I'll identify the material. But since the lightning conditions will change over time when i take this photograph and apply the histogram the color will change and the material won't be recognized properly. And I thought what if I were to use sand and dust they have very similar color but different texture is there something that can help me with that? I just want some ideas and maybe some expert in the field could guide me. ,0.0,2023-08-10,1,2023-08-10,NULL,500584.0,888589.0,0,1,2.0,<python><opencv><bayesian-networks><object-recognition><material>,"Should I do Material Clasification/ Recognition using histograms or some other higher Math tool, like Bayesian Networks?",421.0
1105,7018945,0,0,You can pass around anonymous types by declaring the parameter dynamic under C# 4. That said I would not recommend this except in private methods. You lose type-safety IntelliSense and readability. You could also use non-generic container classes such as ArrayList. But then you're back to casting which is why we got generics in the first place. Personally I'd create the class. Look to see if there's an abstraction that covers all your types and declare that as an interface then use a generic container of that type. ,5.0,2023-08-10,0,2023-08-10,NULL,161457.0,161457.0,7018884,2,0.0,NULL,NULL,0.0
1106,7018946,0,0,"""Before we try too hard does chrome  work?  Alternatively",,,2,2023-08-10,0,,,740923,740923,7017937.0,2,2,
1107,7018984,0,0,I am not familiar with this library myself but just had a look and it looks like you just want to download the library and copy all of the folders in the downloadable zip into your Codeigniter application directory. If you look in the controllers folder of the downloaded zip file you'll see 2 controllers which show how the library is being used. The two files are oauth.php and signin.php. They appear to show how you can login in a user via oAuth. Just carefully go through the files and you'll work it out. ,1.0,2023-08-10,0,2023-08-10,NULL,302318.0,302318.0,7017984,2,3.0,NULL,NULL,0.0
1108,7019099,7019501,1,How should I determine which button is pressed (save Cancel) when the save dialog is dismissed in an NSDocument based application ? The save panel is the default provided by NSDocument when save is selected from menu. I would like to have the chance to change some vars before - (BOOL)writeToURL:ofType:error: is invoked. Thanks... ,0.0,2023-08-10,1,2023-08-10,NULL,491827.0,491827.0,0,1,1.0,<objective-c><cocoa><nsdocument><nssavepanel>,Determine which button pressed in Save Panel in NSDocument based application,218.0
1109,7019101,7019152,1,I need to convert latitude longitude values into pixel positions as well as do the opposite. I've found many solutions to go from lat/lng->pixel but can't find anything on the reverse. A couple of notes:  The map is a fixed size no zooming no tiles. I don't need anything super accurate its not important. Preferably mercator projection but not required. I'm not actually display the result. (Any 2D projection) I can't rely on any web based API's ie: no Google Maps  A solution in almost any programming language would be fine as long as it doesn't rely on any platform specific APIs. This is an example of going from lat/lng->pixel: var y = Math.round(((-1 * lat) + 90) * (this.MAP_HEIGHT / 180)); var x = Math.round((lng + 180) * (this.MAP_WIDTH / 360));  ,6.0,2023-08-10,4,2023-08-10,NULL,88404.0,88404.0,0,1,4.0,<java><javascript><actionscript-3><geolocation><latitude-longitude>,Convert pixel location to latitude/longitude & vise versa,8894.0
1110,7019163,0,0,""" NOTE: Regex is a more complicated version of Joseph's and still suffers from the same bug. Will undelete when I fix it.  Joseph's answer is good but it has a minor bug: it will drop the last part of the URL if you have an URL like:  You can use this instead: var u = window.location.href.match(/(.*)(\/\d*)/)[1]  How the regex works: /          # delimiter (.*?)      # match anything and put in capture group 1 (\/        # match the forward slash  \d*)      # match zero or more digits /          # delimiter  """,7.0,2023-08-10,0,2023-08-10,NULL,396458.0,396458.0,7019069,2,2.0,NULL,NULL,0.0
1111,7019115,0,0,"""The simple way to solve this is to have both of your service objects implement a common interface.  Something like: public interface UserSource {     List getUsers(); }  Then you mark ServicesBO and ServicesDAO as implementing this interface which allows you to do: private void getFieldProvider(String providerName){     UserSource services = (UserSource)appContext.getBean(providerName);     List list = services.getUsers();      for (users user: list)         System.out.println(providerName + """": """" + user.getName()); }  The more complex way is to use Reflection",,,1,2023-08-10,0,,,609251,609251,7018986.0,2,0,
1112,7019134,7019239,2,"""See jsfiddle here The selector highlights all tables rather than the one it should be selecting. It only does this for the first list item. If I move selected=""""selected"""" to another list item",,,6,2023-08-10,0,,,106224,302760,0.0,1,0,
1113,7019206,0,0,"""You have a bug where you set L = to len(L) not len(U).  Also you have a bug where you will return false if the first user does not match not if every user does not match.  In Python the same function may be written as either of the following: def user_crawled(user):   for a in l:     if a == user:       return True    return False  def user_crawled(user):   return user in a  The test_users function uses a user_crawled as a variable it does not actually call it.  Also it seems you are doing the inverse of what you intend you wish new to be populated with untested users not tested ones. This is that function with the errors corrected: def test_users(users):    new = list()    for u in users:       if not user_crawled(u):          new.append(u)    return new  Using a generator function you can further simplify the function (provided you intend on looping over the results): def test_users(users):    for u in users:       if not user_crawled(u):          yield u  You can also use the filter function: def test_users(users):    return filter(lambda u: not user_crawled(u) users)  Your using a list to store users not a hash-based structure.  Python provides sets for when you need a list-like structure which can never have duplicates and requires fast existence tests.  Sets can also be subtracted to remove all the elements in one set from the other. Also your list (U) is of users but you are matching it against user names.  You need to store just the user name of each added user.  Also you are using u to represent a user at one point in the program and to represent a user name at another you should use more meaningful variable names. The syntactic sugar of python ends up eliminating the need for all of your functions.  This is how I would rewrite the entire program: import twitter  start_follower = """"cleversallie""""  MAX_DEPTH = 3  searched = set()  api = twitter.Api()  def crawl(follower",,,3,2023-08-10,0,,,496599,496599,7018972.0,2,3,
1114,7019253,0,0,"""In CSS: li a {      display: block; }  Of course you'll want to make your selector more specific than that.   Link    li.myClass a {     display: block;     background-color: #fdd; /* Demo only */ }   """,3.0,2023-08-10,0,2023-08-10,NULL,451969.0,451969.0,7019231,2,9.0,NULL,NULL,0.0
1115,7019275,0,0,"""I'm not sure if this is what you are looking for just getting one bank with the least distance. SELECT banks.name banks.id banks_with_least_distance.distance FROM banks JOIN (   SELECT name min(   GLength( LineStringFromWKB( LineString( `lnglat`  POINT( 121.437478728836 31.182877821277 ) ) ) )   *95000) AS `distance`   FROM `banks`    WHERE (lnglat != """""""") AND (published =1) AND (GLength( LineStringFromWKB( LineString( `lnglat` ",,,1,2023-08-10,0,,,866983,866983,7019174.0,2,0,
1116,6664788,6665435,1,I have a master template for my app  page 0 and every page that I create inherits this template. I however want to create a page that does not use this template within my application. How can I do this?  ,0.0,2023-07-12,0,2023-08-10,NULL,18747.0,840781.0,0,1,0.0,<oracle><oracle-apex>,Oracle apex create page that does not use page 0 master template,1557.0
1117,6719786,0,0,How about just not Doing or Publishing in the constructor but rather in the Subscribe method? It should be said explicitly implementing IObservable is something of an Rx anti-pattern.  You can make Subscriptions dependent on other subscribers with Defer and Create something like IObservable source; IObservable sourceWithSubSideEffect =  Observable.Defer(() => {    // Do something interesting on Subscription    // ....    return source; });  ,4.0,2023-07-16,0,2023-08-10,NULL,25201.0,25201.0,6719525,2,1.0,NULL,NULL,0.0
1118,6746876,6751888,1,I am new to Eclipse Plugin development. I have already customized my main menu and toolbar as well as properties page. Now I want to have something like: whenever the user clicks the customized icon on the toolbar it will show the properties page as if the user selects the project and right-clicks on properties and show it anyone knows how to do it? ,0.0,2023-07-19,2,2023-08-10,NULL,373694.0,660394.0,0,1,3.0,<eclipse-plugin>,How to show properties page programatically when clicking the customized icon on the toolbar in Eclipse Plugin development?,1012.0
1119,6732054,0,0,Another site uses my iframe domain XYZ.COM. I want to get all html elements of that site (XYZ.COM) and work on it with javascript just like I do with my own domain page while using my iframe. suppose wants to get images of XYZ.COM from iFrame document.parent; // (its ask permission denied)  document.referrer; // working for me but  document.referrer.images; //Error: not an object  My debug tool is saying permission denied because of cross domain restriction. Is there any solution for this how can I do this? ,5.0,2023-07-18,0,2023-08-10,NULL,373694.0,849870.0,0,1,1.0,<javascript><iframe><cross-domain>,Cross domain restriction and limitations from an iframe,1229.0
1120,6816494,0,0,I figured out the solution First all I need is not to use it as a function you can do the following :   public JsonResult GetProductCategories(int ProductID int Inst)         {                 //items is your list what ever how you get it                  JsonResult result = new JsonResult();                 result.Data = items;                 return result;             }  and there is no errors in  your jquery code just try   ,1.0,2023-07-25,0,2023-08-10,NULL,829331.0,829331.0,6816380,2,2.0,NULL,NULL,0.0
1121,6837608,0,0,"""To me it seems you are using automation in IIS (Server.Mappath... ans Response.Write...) ? IF this is the case THEN this is NOT supported by MS - see  Reasons are several: starting from security and not ending with the fact that office was never built for such server usage scenario... I don't understand why you are not just using ODBC from C# instead of MS Access ? Perhaps you could show some more surce code or the exception/error message... ? EDIT - after long discussion (see comments): IF you need to access the Faircom DB then add a using System.Data.Odbc; and try OdbcConnection DbConnection2Salisbury = new OdbcConnection(""""DSN=Salisbury;DBQ=S:\;CODEPAGE=1252;"""");  DbConnection2Salisbury.Open();  After this you are able to use ADO.NET to query etc. the Faircom DB i.e. with OdbcCommand and OdbcDataReader etc. For some information see  For sample code see  """,43.0,2023-07-26,0,2023-08-10,NULL,847363.0,847363.0,6795263,2,2.0,NULL,NULL,0.0
1122,6834332,7018871,1,I'm working on an nHibernate project that uses an Access Database as the datasource (unfortunately). I'm having issues getting it working because I can't find a Jet driver that supports nHibernate 3.x. I've downloaded the source from the trunk and compiled it but it turns out it is still for nHibernate 2.x. Are there any ideas on where to find a new version or how to get the older one to work with nHibernate 3.x? ,2.0,2023-07-26,0,2023-08-10,NULL,93528.0,863884.0,0,1,2.0,<nhibernate><ms-access><jet>,Using nHibernate 3.x with Jet driver (Microsoft Access),1392.0
1123,6838392,6838444,1,I just installed MacOS X Lion and XCode (which now needs to be downloaded from the Apple store). It seems that make and the man pages are missing. Does anybody know where they are? ,2.0,2023-07-27,0,2023-08-10,NULL,527702.0,51167.0,0,1,1.0,<macos><makefile><osx-lion><manpage>,where is make and man pages under MacOS Lion?,1189.0
1124,6846010,6846041,3,I have a windows forms application and I need to get an input from user. I decided to use another form. The code in my main windows form like that : inputPage p = new inputPage(); p.Visible = true; VBand = p.getValueDouble();  My second form ( where I get the input from the user ) is simple. It contains only a label textbox and ok button. My problem is I want to call getValueDouble function (3rd line of the code above) after when we are sure that user enter the value and press the ok button. So how can I do this? Thanks.. ,0.0,2023-07-27,0,2023-08-10,NULL,688217.0,688217.0,0,1,0.0,<c#>,Get in input from another windows form in c#,2017.0
1125,6841532,12122028,3,I'd like to access the graphics in the linux clipboard to save it as a file. I'm doing this in a Python/Tkinter program so I asked about it ( but internally (in python) there's no hope. Instead I can accept to use an external utility to do it - yet I cannot find one. Do you know of any terminal-based utility able to take the clipboard content and save it as an image file?   ,2.0,2023-07-27,0,2023-08-10,NULL,590042.0,538256.0,0,1,10.0,<linux><graphics><x11><utilities>,linux image from clipboard,3471.0
1126,6871137,6939823,1,I'm currently building a chrome extension that pulls data from a Drupal 6 website which works without issue. I'd like to also authenticate users that aren't logged in to the website straight from the Chrome Extension by entering their username and password. I'm not completely experienced with Drupal so I am not sure what the best way of doing this is:  I could send my username/password from the Chrome extension to a custom Drupal module that authenticates if there is a a drupal login function I can use? I don't think I can send a cURL POST request straight to the existing login function as Drupal adds unique IDs to forms I believe?  Or  Is there a pre-existing remote login module I can use for this?  Any help or insight would be greatly appreciated! Thanks ,0.0,2023-07-29,0,2023-08-10,NULL,785541.0,459422.0,0,1,1.0,<drupal><login><module><google-chrome-extension>,Login to Drupal 6 website from Chrome Extension,260.0
